
2024/06/16 (17:55:31) | DEBUG: Loading theme file: /usr/share/btop/themes/tomorrow-night.theme
2024/06/16 (17:56:13) | INFO: Quitting! Runtime: 00:00:42

2024/06/16 (17:58:12) | ===> btop++ v.1.3.2
2024/06/16 (17:58:12) | INFO: Logger set to DEBUG
2024/06/16 (17:58:12) | DEBUG: Setting LC_ALL=en_US.UTF-8
2024/06/16 (17:58:12) | INFO: Running on /dev/pts/0
2024/06/16 (17:58:12) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/06/16 (17:58:13) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/06/16 (17:58:13) | DEBUG: Shared::init() : Initialized.
2024/06/16 (17:58:13) | DEBUG: Loading theme file: /usr/share/btop/themes/tomorrow-night.theme
2024/06/16 (18:00:37) | INFO: Quitting! Runtime: 00:02:25

2024/06/16 (23:38:01) | ===> btop++ v.1.3.2
2024/06/16 (23:38:01) | INFO: Logger set to DEBUG
2024/06/16 (23:38:01) | DEBUG: Setting LC_ALL=en_US.UTF-8
2024/06/16 (23:38:01) | INFO: Running on /dev/pts/0
2024/06/16 (23:38:01) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/06/16 (23:38:01) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/06/16 (23:38:01) | DEBUG: Shared::init() : Initialized.
2024/06/16 (23:38:01) | DEBUG: Loading theme file: /usr/share/btop/themes/tomorrow-night.theme

2024/06/17 (12:10:20) | ===> btop++ v.1.3.2
2024/06/17 (12:10:20) | INFO: Logger set to DEBUG
2024/06/17 (12:10:20) | DEBUG: Setting LC_ALL=en_US.UTF-8
2024/06/17 (12:10:20) | INFO: Running on /dev/pts/1
2024/06/17 (12:10:20) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/06/17 (12:10:20) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/06/17 (12:10:20) | DEBUG: Shared::init() : Initialized.
2024/06/17 (12:10:20) | DEBUG: Loading theme file: /usr/share/btop/themes/tomorrow-night.theme
2024/06/17 (12:10:26) | DEBUG: Writing new config file
2024/06/17 (12:10:26) | INFO: Quitting! Runtime: 00:00:06

2024/06/18 (17:03:18) | ===> btop++ v.1.3.2
2024/06/18 (17:03:18) | INFO: Logger set to DEBUG
2024/06/18 (17:03:18) | DEBUG: Setting LC_ALL=en_US.UTF-8
2024/06/18 (17:03:18) | INFO: Running on /dev/pts/1
2024/06/18 (17:03:18) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/06/18 (17:03:18) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/06/18 (17:03:18) | DEBUG: Shared::init() : Initialized.
2024/06/18 (17:03:18) | DEBUG: Loading theme file: /usr/share/btop/themes/tomorrow-night.theme
2024/06/18 (17:03:23) | DEBUG: Loading theme file: /usr/share/btop/themes/flat-remix-light.theme
2024/06/18 (17:03:25) | DEBUG: Loading theme file: /usr/share/btop/themes/elementarish.theme
2024/06/18 (17:03:27) | DEBUG: Loading theme file: /usr/share/btop/themes/elementarish.theme
2024/06/18 (17:03:28) | DEBUG: Loading theme file: /usr/share/btop/themes/onedark.theme
2024/06/18 (17:03:35) | DEBUG: Loading theme file: /usr/share/btop/themes/horizon.theme
2024/06/18 (17:03:37) | DEBUG: Loading theme file: /usr/share/btop/themes/night-owl.theme
2024/06/18 (17:03:38) | DEBUG: Loading theme file: /usr/share/btop/themes/paper.theme
2024/06/18 (17:03:38) | DEBUG: Loading theme file: /usr/share/btop/themes/flat-remix.theme
2024/06/18 (17:03:39) | DEBUG: Loading theme file: /usr/share/btop/themes/ayu.theme
2024/06/18 (17:03:39) | DEBUG: Loading theme file: /usr/share/btop/themes/dusklight.theme
2024/06/18 (17:03:40) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_dark_v2.theme
2024/06/18 (17:03:40) | DEBUG: Loading theme file: /usr/share/btop/themes/matcha-dark-sea.theme
2024/06/18 (17:03:41) | DEBUG: Loading theme file: /usr/share/btop/themes/kyli0x.theme
2024/06/18 (17:03:43) | DEBUG: Loading theme file: /usr/share/btop/themes/adapta.theme
2024/06/18 (17:03:44) | DEBUG: Loading theme file: /usr/share/btop/themes/everforest-dark-medium.theme
2024/06/18 (17:03:45) | DEBUG: Loading theme file: /usr/share/btop/themes/HotPurpleTrafficLight.theme
2024/06/18 (17:03:46) | DEBUG: Loading theme file: /usr/share/btop/themes/dracula.theme
2024/06/18 (17:03:54) | DEBUG: Loading theme file: /usr/share/btop/themes/greyscale.theme
2024/06/18 (17:03:54) | DEBUG: Loading theme file: /usr/share/btop/themes/everforest-dark-hard.theme
2024/06/18 (17:03:55) | DEBUG: Loading theme file: /usr/share/btop/themes/solarized_dark.theme
2024/06/18 (17:03:56) | DEBUG: Loading theme file: /usr/share/btop/themes/gruvbox_dark.theme
2024/06/18 (17:03:56) | DEBUG: Loading theme file: /usr/share/btop/themes/tokyo-storm.theme
2024/06/18 (17:04:04) | DEBUG: Loading theme file: /usr/share/btop/themes/tokyo-storm.theme

2024/06/26 (23:13:25) | ===> btop++ v.1.3.2
2024/06/26 (23:13:25) | INFO: Logger set to DEBUG
2024/06/26 (23:13:25) | DEBUG: Setting LC_ALL=en_US.UTF-8
2024/06/26 (23:13:25) | INFO: Running on /dev/pts/3
2024/06/26 (23:13:25) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/06/26 (23:13:25) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/06/26 (23:13:25) | DEBUG: Shared::init() : Initialized.
2024/06/26 (23:13:25) | DEBUG: Loading theme file: /usr/share/btop/themes/tomorrow-night.theme

2024/06/26 (23:13:29) | ===> btop++ v.1.3.2
2024/06/26 (23:13:29) | INFO: Logger set to DEBUG
2024/06/26 (23:13:29) | DEBUG: Setting LC_ALL=en_US.UTF-8
2024/06/26 (23:13:29) | INFO: Running on /dev/pts/1
2024/06/26 (23:13:29) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/06/26 (23:13:29) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/06/26 (23:13:29) | DEBUG: Shared::init() : Initialized.
2024/06/26 (23:13:29) | DEBUG: Loading theme file: /usr/share/btop/themes/tomorrow-night.theme
2024/06/26 (23:13:41) | INFO: Quitting! Runtime: 00:00:12

2024/06/26 (23:14:29) | ===> btop++ v.1.3.2
2024/06/26 (23:14:29) | INFO: Logger set to DEBUG
2024/06/26 (23:14:29) | DEBUG: Setting LC_ALL=en_US.UTF-8
2024/06/26 (23:14:29) | INFO: Running on /dev/pts/2
2024/06/26 (23:14:29) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/06/26 (23:14:29) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/06/26 (23:14:29) | DEBUG: Shared::init() : Initialized.
2024/06/26 (23:14:29) | DEBUG: Loading theme file: /usr/share/btop/themes/tomorrow-night.theme
2024/06/26 (23:16:52) | ERROR: Stall in Runner thread, restarting!

2024/06/27 (19:50:19) | ===> btop++ v.1.3.2
2024/06/27 (19:50:19) | INFO: Logger set to DEBUG
2024/06/27 (19:50:19) | DEBUG: Setting LC_ALL=en_US.UTF-8
2024/06/27 (19:50:19) | INFO: Running on /dev/pts/0
2024/06/27 (19:50:19) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/06/27 (19:50:19) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/06/27 (19:50:19) | DEBUG: Shared::init() : Initialized.
2024/06/27 (19:50:19) | DEBUG: Loading theme file: /usr/share/btop/themes/tomorrow-night.theme
2024/06/27 (19:50:25) | DEBUG: Loading theme file: /usr/share/btop/themes/tomorrow-night.theme
